logFC,logCPM,F,PValue,FDR,Gene_name
ENSMUSG00000093930,-0.605309056971985,9.12778436690346,34.5264903698766,3.82680694445324e-05,0.0200435120322565,Hmgcs1
ENSMUSG00000015484,-0.852470980787072,4.76029201326343,34.1684560367244,4.03793948221968e-05,0.020708740882042,Fam163a
ENSMUSG00000061808,-1.61166052883026,4.46890834276919,33.8263897103688,4.25215422320248e-05,0.0213623021454236,Ttr
ENSMUSG00000026220,-1.05504787323805,6.08066374551932,33.0586148385514,4.77996145291152e-05,0.0235336622172646,Slc16a14
ENSMUSG00000032373,-0.653637880714119,8.09457352605154,32.9263576936381,4.87833970549651e-05,0.0235470761823936,Car12
ENSMUSG00000021620,-0.636722328839348,7.69336499018328,32.6138775736166,5.12027950213513e-05,0.0237822491517095,Acot12
ENSMUSG00000002944,-0.636354913268351,9.08519219792122,31.699196848775,5.91115314782783e-05,0.0264572467345596,Cd36
ENSMUSG00000019577,-0.784898687721072,4.93190444720822,31.5624627294915,6.04148742842899e-05,0.0265577314331494,Pdk4
ENSMUSG00000030935,-1.23677522751694,8.90882599111004,31.2216679409639,6.37899319429886e-05,0.0270744268041474,Acsm3
ENSMUSG00000071177,-1.64183838025565,5.61082864915349,31.0673699069968,6.53949318589047e-05,0.0272700880182359,Serpina1d
ENSMUSG00000031209,-0.966785979442637,3.56856074747579,29.9044511437005,7.90783475047905e-05,0.0299487950850066,Heph
ENSMUSG00000032434,-0.534147708718388,9.0035340669552,29.687556830824,8.19444323969691e-05,0.0305640317017604,Cmtm6
ENSMUSG00000032080,-1.48348244219713,2.07551806006477,29.5037085334136,8.48057015931098e-05,0.0306914740438068,Apoa4
ENSMUSG00000027896,-0.821975114938797,6.62821997548132,29.396083308616,8.60263926970253e-05,0.0306914740438068,Slc16a4
ENSMUSG00000074575,-1.38341574186128,2.56652529756255,29.2585938413507,8.81604136684043e-05,0.0307451817033979,Kcng1
ENSMUSG00000072676,-0.587718380426601,8.13827680866241,29.2152770623491,8.8674814191057e-05,0.0307451817033979,Tmem254
ENSMUSG00000038775,-0.696658433444316,6.50168406949281,28.5493660521528,9.92662920350417e-05,0.0321531356714029,Vill
ENSMUSG00000028633,-0.695416346587962,4.62514350917391,28.4519265611191,0.000100944116006508,0.0322719649835351,Ctps1
ENSMUSG00000002265,-0.82744971272734,4.53018187326362,28.1236107851909,0.000106806657246045,0.0332817655876695,Peg3
ENSMUSG00000053303,-0.988463501237314,3.91611942810245,28.0146640089516,0.000108848484685967,0.0334940393439305,Slc22a26
ENSMUSG00000021364,-0.770398751757393,4.94914264014106,27.7597788790718,0.000113755835296531,0.0337173884893716,Elovl2
ENSMUSG00000033533,-0.714295813004665,7.48156345204737,27.3802196652864,0.00012155872647684,0.0347954787172136,Acsm1
ENSMUSG00000033715,-0.794967297358888,7.53422639952436,27.0541513567272,0.00012876125960757,0.0356147857051634,Akr1c14
ENSMUSG00000026179,-0.557478014184623,6.72259567211885,26.5154787052633,0.00014175560847769,0.0379304110206011,Pnkd
ENSMUSG00000022218,-0.911499532862167,4.94322510498251,25.387747710797,0.000174134927810586,0.0456029735948211,Tgm1
ENSMUSG00000010307,-0.774577509526948,5.79273091832936,24.8952995783672,0.00019085591093398,0.0480616564350327,Tmem86a
ENSMUSG00000063590,-0.579395743356947,7.87561056964387,24.7060750352786,0.000197763852530794,0.0491752803813188,Slc22a28
ENSMUSG00000020577,-0.780115144388016,4.69301983939593,24.6031250398402,0.000201661201812738,0.0496429380502418,Tspan13
