Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2019_Mouse__VEGF signaling pathway,0.3177103145246879,1.1618173654371744,0.22537562604340566,0.3542690417690418,1.0,11/54,14.70%,RAC2;SH2D2A;PRKCB;PIK3CD;HSPB1;PIK3R3;MAPK11;MAPKAPK3;AKT1;MAPK12;PTGS2
prerank,GO_Cellular_Component_2026__Extracellular Membrane-Bounded Organelle (GO:0065010),0.37354254713309415,1.335953417867734,0.08032786885245902,0.3542723051050863,1.0,15/51,14.23%,APOE;CBR1;SERPINE2;ITGB2;FGB;F5;SPTAN1;TUBB2A;OLFML3;RAB3A;EFEMP2;CLTC;COL12A1;ARC;FGA
prerank,GO_Cellular_Component_2026__Clathrin-coated Vesicle Membrane (GO:0030665),0.3556895093684065,1.3383396385219322,0.06851549755301795,0.35468040351969754,1.0,16/63,16.36%,APOE;CD74;CD3D;APOB;LDLR;CD4;CD3G;SYT9;FZD4;RAB3A;CLTC;EPN1;IL7R;IGF2R;EGFR;BTC
prerank,GO_Cellular_Component_2026__Cation-transporting ATPase Complex (GO:0090533),-0.4208861721511056,-1.2636439162263737,0.16055045871559634,0.3573710900146404,1.0,8/18,15.39%,KCNJ8;ATP12A;ATP6AP1;ATP1B1;ATP1B3;ATP1B2;ATP1A2;ATP6V1D
prerank,KEGG_2019_Mouse__Regulation of actin cytoskeleton,0.2559522074241949,1.1516822927526251,0.17147192716236723,0.3654566331036919,1.0,64/190,27.27%,F2;ITGAL;RAC2;ITGB7;ITGB2;ITGA11;ITGAX;FGF2;SOS1;PIK3CD;ARHGAP35;BDKRB2;IQGAP1;CHRM1;MSN;ARPC1B;ITGB3;TMSB4X;ITGA2;WASL;ITGA1;PIK3R3;ARHGEF6;SPATA13;APC2;NCKAP1L;VAV2;DOCK1;ABI2;CHRM3;ARHGEF4;PIP4K2A;FGF7;SSH1;TIAM1;SOS2;VAV1;EGFR;DIAPH1;DIAPH3;ITGA8;ITGAM;FGD3;PAK3;ITGA9;PDGFC;ITGB5;PIK3CB;ITGA7;ITGAV;PAK6;GNA13;PPP1R12C;IQGAP2;MYH10;RAC3;FN1;WAS;ACTB;PFN1;ARHGEF1;FGF1;ITGA5;ITGAE
prerank,KEGG_2019_Mouse__Cocaine addiction,0.3331397450054136,1.1535683645669834,0.2396694214876033,0.36580268305317876,1.0,13/41,18.65%,CREB3L3;MAOB;GPSM1;CREB1;NFKB1;GRIN2C;CREB3L4;GRIN2A;GRIN2D;RGS9;GRIA2;GRIN2B;ATF4
prerank,KEGG_2019_Mouse__Amoebiasis,-0.2658206342028412,-1.143768957431196,0.1893491124260355,0.3660371003420318,1.0,15/82,7.52%,COL4A3;PLCB1;C8A;LAMA3;GNA14;SERPINB1A;PLCB4;RAB5C;RAB5A;PRKCA;COL4A4;NOS2;PRKACA;ARG2;RAB7
prerank,KEGG_2019_Mouse__Glucagon signaling pathway,-0.26379020089619143,-1.1375293510462166,0.2051948051948052,0.3717362467131277,1.0,26/89,20.59%,CALML4;PLCB1;PHKB;PDHA1;PCK1;PDHB;PLCB4;AKT2;CALM3;ITPR1;PRKACA;LDHA;PRKAA2;PPP3R1;PPP3CC;FBP1;CALM2;PGAM2;CPT1A;CAMK2B;PCK2;GCGR;GNAQ;CPT1B;PRKACB;CAMK2G
prerank,KEGG_2019_Mouse__Hepatitis C,-0.24907453056251208,-1.1392514726670695,0.18156424581005587,0.37215606689877323,1.0,42/135,18.11%,CHUK;CLDN10;CLDN8;NR1H3;E2F2;CLDN18;CLDN2;E2F1;CASP8;EGF;PPP2R1B;YWHAZ;EIF2AK1;AKT2;PPP2R2B;CLDN16;BID;RAF1;BAD;PPP2R2D;PPP2CA;FADD;CTNNB1;CYCS;PSME3;YWHAB;YWHAE;GSK3B;MAPK1;YWHAQ;TBK1;EIF2S1;BAK1;RNASEL;IFNAR1;YWHAG;NRAS;PPP2R2A;TRAF2;OCLN;PIAS1;PPP2R1A
prerank,KEGG_2019_Mouse__RNA degradation,-0.27487893988317547,-1.1337496843029797,0.2205128205128205,0.37557235613015627,1.0,19/71,18.34%,MTREX;HSPD1;CNOT7;CNOT9;C1D;HSPA9;CNOT2;EXOSC10;CNOT3;PABPC1;PFKP;ENO4;XRN2;CNOT8;PATL1;PNPT1;XRN1;LSM2;PNLDC1
prerank,KEGG_2019_Mouse__Riboflavin metabolism,-0.4707247648890628,-1.130843015673827,0.3326226012793177,0.3778827465366631,1.0,5/8,22.59%,RFK;FLAD1;ACP1;ACP5;ACP2
prerank,GO_Cellular_Component_2026__Cul3-RING Ubiquitin Ligase Complex (GO:0031463),-0.3173879047645666,-1.2483506368190582,0.11165048543689321,0.37935304589911994,1.0,13/59,13.97%,KLHL2;LZTR1;IVNS1ABP;GLMN;KCTD5;ZSWIM8;KLHL4;SPOP;KLHL8;KLHL12;KBTBD3;KLHL18;CUL3
prerank,KEGG_2019_Mouse__Chronic myeloid leukemia,0.28965024015183555,1.1401708736073717,0.2224025974025974,0.3794411419091726,1.0,16/75,12.39%,CDKN1A;BAX;SOS1;PIK3CD;TGFB3;TGFB2;NFKB1;TGFBR1;MDM2;PIK3R3;RB1;CCND1;RUNX1;TGFB1;MYC;AKT1
prerank,GO_Cellular_Component_2026__Spermatoproteasome Complex (GO:1990111),0.6723186152729994,1.3206894343471631,0.16135084427767354,0.37961030036700033,1.0,3/5,10.28%,PSMB8;PSMB9;PSMB10
prerank,KEGG_2019_Mouse__C-type lectin receptor signaling pathway,0.2793868625912022,1.1413982152206574,0.23176661264181522,0.38109505756564577,1.0,29/94,21.06%,FCER1G;NFKB2;CLEC7A;LSP1;PIK3CD;NFKB1;CLEC4N;MDM2;BCL3;CARD9;CASP1;RELB;SYK;PIK3R3;IL12B;MAPK11;CLEC4E;AKT1;MAPK12;IRF1;PTGS2;MAPK8;MAPK10;CBLB;TNF;CYLD;STAT1;IRF9;PIK3CB
prerank,GO_Cellular_Component_2026__Ficolin-1-rich Granule Membrane (GO:0101003),0.3726010852957604,1.31712910446816,0.1092436974789916,0.3811320014498095,1.0,13/43,11.54%,ITGB2;ITGAX;SIRPA;SLC2A3;FCER1G;PTPRN2;CD300A;LGALS3;DOK3;TBC1D10C;NCKAP1L;TCIRG1;SLC11A1
prerank,GO_Cellular_Component_2026__Golgi Medial Cisterna (GO:0005797),0.5533078743473561,1.3114797943013208,0.155893536121673,0.3873714304612886,1.0,4/9,16.11%,HID1;MAN2A1;B3GALT6;ST3GAL1
prerank,GO_Cellular_Component_2026__Caveola (GO:0005901),-0.3136004170608855,-1.2368596937115492,0.13861386138613863,0.394625444760234,1.0,15/58,16.87%,CD36;SMPD2;ADTRP;CAV1;CAV2;HDAC6;IRS1;SORBS1;KCNA5;PLPP1;MAPK1;CDH13;ATP2B4;FLOT2;CAVIN3
prerank,GO_Cellular_Component_2026__Extrinsic Component of Cytoplasmic Side of Plasma Membrane (GO:0031234),-0.33640189482689775,-1.2262322084489439,0.14249363867684478,0.40147644375729874,1.0,6/38,3.91%,GNA12;GNG12;TRAF3IP2;GNG4;GNA14;GNAI3
prerank,GO_Cellular_Component_2026__Axonal Growth Cone (GO:0044295),-0.42130435505129105,-1.2262745318619885,0.2012847965738758,0.4050064350724788,1.0,7/17,20.75%,GPM6A;C9ORF72;HSP90AB1;SHTN1;FLRT3;KIF21A;FKBP4
prerank,GO_Cellular_Component_2026__THO Complex Part of Transcription Export Complex (GO:0000445),-0.5578289155726706,-1.2280077076731095,0.25738396624472576,0.4057612005331266,1.0,1/6,1.92%,THOC7
prerank,KEGG_2019_Mouse__Small cell lung cancer,0.27919611968241415,1.1192090921879059,0.26517571884984026,0.4085013806376035,1.0,19/90,12.39%,CDKN1A;BAX;LAMA2;TRAF1;BIRC3;PIK3CD;TRAF3;NFKB1;CDKN2B;ITGA2;PIK3R3;RB1;TRAF6;COL4A6;CCND1;APAF1;SKP2;MYC;AKT1
prerank,KEGG_2019_Mouse__Fc gamma R-mediated phagocytosis,0.27885534569581155,1.121430103697243,0.2685624012638231,0.4085681426106958,1.0,15/84,10.19%,RAC2;DOCK2;PRKCB;PTPRC;HCK;PIK3CD;MARCKS;LAT;ARPC1B;WASL;PLD2;SYK;PIK3R3;VAV2;INPP5D
prerank,KEGG_2019_Mouse__Dopaminergic synapse,-0.24536108230140186,-1.1116871042160836,0.21525885558583105,0.4094010628584091,1.0,35/113,20.59%,SLC18A1;CALML4;PLCB1;GNG12;GNG4;PLCB4;PPP2R1B;GNAI3;PRKCA;MAPK9;AKT2;PPP2R2B;CALM3;ITPR1;PRKACA;KCNJ5;PPP2R2D;PPP2CA;GNAI1;GSK3B;KIF5B;PPP3CC;PPP2R5E;PPP1CB;CALM2;PPP2R5D;CAMK2B;PPP2R2A;PPP2R1A;ATF6B;GNAQ;PPP2R5C;GNB1;PRKACB;CAMK2G
prerank,KEGG_2019_Mouse__Thermogenesis,-0.22939903637151293,-1.1134497923016373,0.1945288753799392,0.4097152975965341,1.0,34/188,12.89%,ACSL1;NDUFA10;SLC25A20;MAP3K5;NDUFS1;SMARCA2;SDHC;NDUFS2;RHEB;CPT2;UCP1;COA6;NDUFA9;ACSL5;COX11;NDUFB5;PRKACA;UQCRFS1;NDUFAF6;NDUFAF1;PRKAA2;PNPLA2;NDUFS4;COA7;COA5;SDHD;NDUFC2;SDHA;MTOR;PLIN1;UQCRC2;RPS6KB1;NDUFS3;RPS6KB2
prerank,KEGG_2019_Mouse__Circadian entrainment,0.2790999103021411,1.1143398663207074,0.2717219589257504,0.41028141543605456,1.0,37/83,26.77%,PRKCB;KCNJ3;FOS;ADCY7;ADCYAP1R1;KCNJ6;CREB1;ADCYAP1;RYR3;GNGT1;GRIN2C;GRIA1;GRIN2A;RYR1;CACNA1H;GUCY1A1;NOS1AP;GRIN2D;GRIA2;CAMK2D;ADCY10;PRKG2;CACNA1G;PRKG1;GRIN2B;GNG7;ADCY2;GRIA4;RYR2;GNGT2;GNG11;PLCB2;GUCY1A2;ADCY4;CACNA1C;GNG5;NOS1
prerank,KEGG_2019_Mouse__alpha-Linolenic acid metabolism,0.4035955956398166,1.1226151628119239,0.3159722222222222,0.41079029693830454,1.0,4/17,3.62%,PLA2G12B;PLA2G2D;PLA2G5;ACAA1B
prerank,KEGG_2019_Mouse__Hepatocellular carcinoma,0.2556875727783951,1.1150173583038907,0.22713414634146342,0.4129819157392687,1.0,27/154,12.39%,CDKN1A;GSTA3;NQO1;PRKCB;BAX;SOS1;GSTT1;ARID1B;TCF7;PIK3CD;TGFB3;GSTM7;TGFB2;TGFBR1;MGST1;FZD4;WNT4;PIK3R3;RB1;APC2;CCND1;HGF;TGFB1;GSTA2;MYC;GSTP1;AKT1
prerank,GO_Cellular_Component_2026__Plasma Membrane Raft (GO:0044853),0.3295688690850993,1.296045421019773,0.0976,0.4135154072023759,1.0,14/78,5.90%,SELPLG;ITGB2;TREM2;MYOF;MS4A1;LCP2;MS4A4A;HCK;CHRNA7;POPDC1;BMPR1A;TLR1;SCN5A;SKAP1
prerank,KEGG_2019_Mouse__Bile secretion,-0.2723853251560031,-1.1067214326932417,0.2649350649350649,0.4157120998521473,1.0,14/65,12.99%,SLC22A7;SLCO1A6;CAR2;SLCO1A1;NCEH1;SLC10A1;PRKACA;ATP1B1;ABCG2;SLCO1A4;ATP1B3;ATP1B2;ATP1A2;NR1H4
prerank,GO_Cellular_Component_2026__COPI Vesicle Coat (GO:0030126),-0.44890134819257993,-1.2116188026667176,0.23389021479713604,0.4187207695743302,1.0,7/13,22.95%,ARCN1;TMED7;SCYL1;COPZ1;COPB1;COPG2;COPB2
prerank,GO_Cellular_Component_2026__Spindle Microtubule (GO:0005876),-0.29641277661814247,-1.2135326495830228,0.13019390581717452,0.4188938604857863,1.0,24/72,21.05%,CDK1;RMDN3;CHMP1A;MTCL1;MAP9;CALM3;CSNK1D;CHMP3;CHMP1B;PAFAH1B1;FAM161A;RAB11A;CHMP2B;SKA2;CALM2;MAPRE1;POLB;AURKB;BOD1;HAUS3;CLTA;KIFAP3;RMDN2;CHMP5
prerank,GO_Cellular_Component_2026__Non-motile Cilium (GO:0097730),-0.3323915203687632,-1.2089573963566251,0.19164619164619165,0.41964126547037917,1.0,11/38,12.69%,PHYH;IFTAP;GLI2;SEPTIN2;MCHR1;IFT122;TTC8;TULP3;PCM1;IFT88;CFAP96
prerank,GO_Cellular_Component_2026__Protein Phosphatase Type 2A Complex (GO:0000159),-0.406389370354177,-1.2065614617014613,0.22687224669603523,0.4203275765630278,1.0,10/17,19.86%,PPP2R1B;PPP2R2B;PPP2R2D;PPP2CA;PPP2R5E;PPP2R5D;PPP2R2A;PPP2R1A;PTPA;PPP2R5C
prerank,GO_Cellular_Component_2026__Neuron Projection (GO:0043005),0.2619066660500355,1.2868595759763644,0.02284263959390863,0.42233538750617045,1.0,132/451,21.14%,ALDH1A1;APOE;RIC3;KCNC2;KCNN4;CADM1;CCR2;ELFN1;SNCA;C4A;CHRNA7;DOCK7;CALCR;RTN1;HTR3A;DSCAML1;THY1;VIM;CHRNA2;ELAVL4;ADAM22;SARM1;RTN4RL2;GRM7;TGFB2;PLK2;IQGAP1;CHRM1;RGS12;NPY1R;NSG1;DLG3;KIF1A;PRKAA1;EPHA6;CNTN4;ADCYAP1;MME;RGS7;RGS14;RBM3;CPT1C;FZD4;CPEB4;CX3CR1;ALS2;FAM107A;KCNN3;MICALL2;CD2AP;DSCAM;KCNA2;GRIA1;TENM3;CNTN1;RAB3A;LLGL1;HRH2;RPL28;PCSK2;RGS11;MAP6;SLC8A3;KCNN1;SLC6A4;HOMER3;CXADR;FYN;KCNB2;RGS9;RPH3A;SETX;EPHA3;CHRM3;MAP4;TMEM108;SHANK2;SLC4A8;CHRNB1;HTT;RACK1;SLC6A6;NPY5R;UNC80;PTGS2;MARK1;GRIA2;MAPK8;CPEB1;AKAP5;SLC12A5;DLG1;HTR1B;AZIN2;SPG11;EPHA5;SYT13;CAMK2D;AMIGO1;RAB39B;TRAK2;SLC4A10;IL1RAPL1;SYP;KCNB1;GCHFR;KIF1C;KCNA4;OLFM1;CLN3;RAP1GAP;RGS6;GRIN2B;SYT1;ATF4;SAMD14;VSTM5;BRINP3;RAPGEF2;HTR7;DNER;MAPK8IP3;MAST1;HOMER2;RTN2;NCDN;ARHGAP44;ADCY2;OPRL1;NPFF;L1CAM;GRIA4
prerank,GO_Cellular_Component_2026__Chromatoid Body (GO:0033391),0.5772628542539598,1.2841767946947364,0.19402985074626866,0.4225105314797491,1.0,2/7,14.28%,DDX25;TDRD5
prerank,GO_Cellular_Component_2026__Specific Granule Membrane (GO:0035579),0.3259252411318098,1.2812917382698308,0.1011608623548922,0.42315721826542063,1.0,12/80,4.73%,ITGAL;CD53;ITGB2;SLC2A3;CYBB;ATP8B4;C3AR1;PLAU;CLEC12A;TNFRSF1B;MCEMP1;HVCN1
prerank,GO_Cellular_Component_2026__Activin Receptor Complex (GO:0048179),0.579921748495901,1.2885981570211549,0.19439252336448598,0.42406795743632314,1.0,2/7,5.64%,ACVR2A;TGFBR1
prerank,KEGG_2019_Mouse__Thiamine metabolism,-0.430976922728452,-1.099531200098218,0.33783783783783783,0.42711471401584333,1.0,2/11,1.00%,TPK1;NFS1
prerank,GO_Cellular_Component_2026__Trans-Golgi Network (GO:0005802),-0.2394749619739671,-1.199733323082702,0.04560260586319218,0.42839231756515495,1.0,61/233,16.91%,SLC9A8;M6PR;SLC30A6;GSAP;WLS;OSBPL9;TRAPPC9;VAMP3;CORO7;SCOC;WIPI1;CHID1;HOOK2;YIPF5;LAMP2;VPS52;AP3M1;SLC11A2;SCAMP1;POSTN;CCDC91;ARL1;ATP2C1;SCAMP4;COG6;EIPR1;AP3M2;WDR11;AFTPH;GOLPH3;RAC1;RAB29;COG4;SNX9;PRKD1;AP1B1;AP3B1;SCAMP5;GGA2;OSBPL11;CHAC1;SLC30A5;CPTP;RAB11A;GOLGA1;BICD1;RAB10;STX16;RAB32;YIPF4;VAMP2;ATXN2;AP4E1;ARFGEF1;ARFRP1;RAB8A;AP1S1;VTI1A;PLEKHA8;RAB6A;GPR108
prerank,KEGG_2019_Mouse__Insulin resistance,0.26437443128106863,1.1026510118660122,0.2620904836193448,0.4306073780863697,1.0,31/103,22.98%,CREB3L3;PRKAG3;PRKCB;SOCS3;PIK3CD;CREB1;SREBF1;NFKB1;PRKAA1;RPS6KA6;PIK3R3;STAT3;GFPT2;PTPRF;TNFRSF1A;CREB3L4;AKT1;MAPK8;SLC2A4;MAPK10;SLC27A3;TNF;PYGB;SLC27A1;TRIB3;TBC1D4;PIK3CB;RPS6KA2;AKT3;PDPK1;SLC2A1
prerank,KEGG_2019_Mouse__Pathways in cancer,0.22317684018018652,1.097846496286976,0.18904823989569752,0.4319475357710652,1.0,80/466,13.41%,F2;RAC2;CDKN1A;GSTA3;CSF2RB;IL5RA;NQO1;PRKCB;BAX;LAMA2;TRAF1;EDNRB;FOS;IL2RB;PTGER3;FGF2;ADCY7;SOS1;BIRC3;GSTT1;EDN1;NFKB2;PMAIP1;TCF7;SPI1;PIK3CD;BBC3;JAK3;BDKRB2;CSF2RB2;TRAF3;TGFB3;STAT4;NOTCH2;GSTM7;TGFB2;IL4RA;IL2RA;RASGRP1;KITL;NFKB1;TGFBR1;MGST1;RASSF5;MDM2;ARNT2;CDKN2B;ITGA2;FZD4;FLT3L;BRCA2;WNT4;GNGT1;PIK3R3;RB1;IL12B;TRAF6;APC2;NOTCH3;COL4A6;CCND1;TPR;STAT3;RUNX1;APAF1;VEGFB;DAPK2;HGF;TGFB1;GSTA2;IL2RG;SKP2;MYC;GSTP1;AKT1;IL7R;IL6RA;CTNNA3;ETS1;FLT3
prerank,GO_Cellular_Component_2026__Platelet Dense Tubular Network Membrane (GO:0031095),-0.4826442492705105,-1.1952397628105988,0.2774327122153209,0.43236533964363566,1.0,4/9,28.74%,ITPR1;DMTN;EHD1;ATP2A2
prerank,KEGG_2019_Mouse__Histidine metabolism,0.3609911382228778,1.0995198052051516,0.30434782608695654,0.43301055065760946,1.0,5/23,5.01%,FTCD;MAOB;ALDH2;AOC1;UROC1
prerank,KEGG_2019_Mouse__Axon guidance,0.2452754815256283,1.0949918633645324,0.26409495548961426,0.43366808858946304,1.0,45/173,21.39%,RAC2;SEMA3D;PLXNC1;UNC5C;NTN4;PIK3CD;SEMA5B;SRGAP3;EPHA6;PLXNA2;WNT4;PIK3R3;EFNA2;SLIT1;UNC5B;SEMA5A;DPYSL5;SEMA3G;FYN;PLXNA4;EPHA3;NTN3;PARD6G;SEMA3F;PLXNA1;BMPR1B;SSH1;RHOD;PTCH1;EPHA5;CAMK2D;ABLIM2;PLXNB2;MET;SEMA6D;SEMA4A;SEMA3C;PAK3;ABLIM1;SEMA4D;PDK1;SEMA7A;PIK3CB;L1CAM;EPHB2
prerank,KEGG_2019_Mouse__RIG-I-like receptor signaling pathway,0.29968516032286574,1.0925936976508217,0.318739054290718,0.43410798341594187,1.0,16/48,18.78%,CXCL10;TRIM25;TRAF3;ISG15;NFKB1;IRF7;IL12B;MAPK11;TRAF6;MAPK12;IFIH1;NFKBIB;MAPK8;MAPK10;TNF;CYLD
prerank,GO_Cellular_Component_2026__Cell-substrate Junction (GO:0030055),0.26318464293845995,1.27348054320641,0.02452316076294278,0.43538401046788616,1.0,95/364,17.45%,RAC2;ITGB7;ITGB2;SYNPO2;CD44;ITGA11;ICAM1;PTPRC;PLAU;FAT1;HCK;DOCK7;ARHGAP22;RPS14;B2M;RPL13A;MMP14;THY1;CNN2;SCARF2;MARCKS;HSPA1A;VIM;TSPAN4;MAP4K4;HSPB1;PROCR;DDR2;FLNA;RPS16;IQGAP1;MSN;RPS18;ARPC1B;RPS15;ITGB3;TNS4;RPLP2;TLN2;MME;RPS13;AHNAK;ITGA2;LCP1;TLN1;TNC;ITGA1;RPS9;FOCAD;FAM107A;LAYN;CPNE3;CNN3;FLOT1;FLNB;PGM5;FBLIM1;CD81;RPL37A;RPL23;FERMT1;FLRT2;TNS3;RPL19;RPS19;RPS8;CSPG4;SLC6A4;RPS4X;CASS4;CLTC;MRC2;TRIP6;NRAP;FHL3;FAP;FLT1;RPL18;AFAP1;RPL5;ACTN2;FERMT3;ARF6;GIT2;PLEC;IGF2R;RPS11;RPL38;EGFR;ITGBL1;LRP1;RPLP0;NECTIN2;RPL9;RPS7
prerank,KEGG_2019_Mouse__Type II diabetes mellitus,0.31848568533413335,1.0894971986381792,0.31338028169014087,0.436499606402519,1.0,12/42,18.09%,SOCS3;ABCC8;PIK3CD;PIK3R3;SOCS1;HKDC1;MAPK8;CACNA1E;SLC2A4;MAPK10;TNF;CACNA1G
prerank,GO_Cellular_Component_2026__Endolysosome (GO:0036019),0.3782871483734269,1.2687633214752219,0.13666666666666666,0.4398010976830562,1.0,11/33,19.34%,CTSS;LDLR;TLR9;TASL;PCSK9;CTSK;CLTC;MON2;RUFY4;TLR3;RASEF
prerank,KEGG_2019_Mouse__Central carbon metabolism in cancer,-0.2683761606497707,-1.091323035816409,0.29533678756476683,0.4408764502947278,1.0,16/60,17.95%,GLS;PDHA1;NTRK1;PDHB;AKT2;SLC1A5;LDHA;RAF1;SIRT3;MTOR;PFKP;MAPK1;FGFR3;PGAM2;NRAS;RET
prerank,GO_Cellular_Component_2026__Platelet Alpha Granule Membrane (GO:0031092),-0.41118913243571853,-1.1878656249701098,0.24242424242424243,0.4423012180995064,1.0,5/16,6.28%,CD36;SPARC;PCDH7;APLP2;CYB5R1
prerank,GO_Cellular_Component_2026__Monoatomic Ion Channel Complex (GO:0034702),-0.35507400397021915,-1.1845242032696504,0.23357664233576642,0.4444641155773136,1.0,10/27,15.59%,LRRC8D;CHRNA4;LRRC8B;CLCN7;LRRC8E;LRRC8A;BEST1;KCNQ1;TRPC1;CHRNB2
prerank,GO_Cellular_Component_2026__Focal Adhesion (GO:0005925),0.2613222990897709,1.2591740900126744,0.033426183844011144,0.4446499503598052,1.0,93/358,17.45%,RAC2;ITGB7;ITGB2;SYNPO2;CD44;ITGA11;ICAM1;PTPRC;PLAU;FAT1;HCK;DOCK7;ARHGAP22;RPS14;B2M;RPL13A;MMP14;THY1;CNN2;SCARF2;MARCKS;HSPA1A;VIM;TSPAN4;MAP4K4;HSPB1;PROCR;DDR2;FLNA;RPS16;IQGAP1;MSN;RPS18;ARPC1B;RPS15;ITGB3;TNS4;RPLP2;TLN2;MME;RPS13;AHNAK;ITGA2;LCP1;TLN1;TNC;ITGA1;RPS9;FOCAD;FAM107A;LAYN;CPNE3;CNN3;FLOT1;FLNB;PGM5;FBLIM1;CD81;RPL37A;RPL23;FERMT1;FLRT2;TNS3;RPL19;RPS19;RPS8;CSPG4;SLC6A4;RPS4X;CASS4;CLTC;MRC2;TRIP6;FHL3;FAP;FLT1;RPL18;AFAP1;RPL5;ACTN2;ARF6;GIT2;PLEC;IGF2R;RPS11;RPL38;EGFR;ITGBL1;LRP1;RPLP0;NECTIN2;RPL9;RPS7
prerank,GO_Cellular_Component_2026__Lysosomal Lumen (GO:0043202),0.3144301555813196,1.2562030336729975,0.10696920583468396,0.44523993692396147,1.0,23/81,15.24%,GPC3;CD74;CTSS;APOB;HEXA;GC;SDC3;LUM;BGN;NEU1;CUBN;NAAA;MAN2B2;AGRN;SDC1;GLA;CTSK;CSPG4;VCAN;HPSE;KERA;CTSD;LIPA
prerank,KEGG_2019_Mouse__Necroptosis,-0.24338017127100356,-1.087094368454364,0.28328611898017,0.4461839883106569,1.0,31/111,17.10%,SLC25A4;GLUD1;CASP8;SMPD1;FTH1;CHMP1A;VDAC1;AIFM1;MAPK9;CHMP3;FAF1;BID;HSP90AB1;PPID;HMGB1;CHMP1B;FADD;SPATA2L;SLC25A5;CHMP2B;VDAC3;SHARPIN;DNM1L;PGAM5;VPS4B;CAPN2;IFNAR1;CAMK2B;PARP2;TRAF2;VPS4A
prerank,KEGG_2019_Mouse__Cholesterol metabolism,0.3052853332374751,1.0819977520184698,0.3243697478991597,0.44835361379479033,1.0,4/42,0.67%,APOE;PLTP;APOB;LDLR
prerank,GO_Cellular_Component_2026__Sex Chromosome (GO:0000803),0.6099843633467783,1.2594699401742888,0.21142857142857144,0.44935006994912413,1.0,3/6,22.09%,SMC6;SMC5;PCGF5
prerank,GO_Cellular_Component_2026__Myosin Filament (GO:0032982),0.46882099451852643,1.2616964416587282,0.1827956989247312,0.4500755156561777,1.0,7/14,27.33%,MYH11;MYO18A;MYH2;ACTG2;MYH4;MYH10;MYH15
prerank,KEGG_2019_Mouse__Ether lipid metabolism,-0.29576880456618526,-1.0835204956239703,0.33170731707317075,0.4504220678747034,1.0,10/38,11.62%,ENPP2;UGT8A;CHPT1;ENPP6;PLD1;GAL3ST1;PAFAH2;PAFAH1B1;PLA2G6;PLPP1
prerank,GO_Cellular_Component_2026__Chylomicron (GO:0042627),0.5692602360966084,1.2514502747208232,0.21033210332103322,0.4510427390091079,1.0,2/7,0.62%,APOE;APOB
prerank,KEGG_2019_Mouse__Glycosaminoglycan biosynthesis,-0.28066039763997674,-1.0785750039752733,0.3202933985330073,0.45778175108024166,1.0,7/48,7.33%,HS6ST2;FUT8;CSGALNACT1;B4GALT1;B3GNT7;CHST15;CHST7
prerank,GO_Cellular_Component_2026__Cytoplasmic Side of Rough Endoplasmic Reticulum Membrane (GO:0098556),0.6030725878589366,1.2458634384579115,0.21142857142857144,0.45837395889017174,1.0,4/6,24.16%,RPS26;RPS28;RPS29;RPL27
prerank,KEGG_2019_Mouse__Linoleic acid metabolism,0.3380654955017708,1.0743539008750664,0.3473684210526316,0.4605647664471194,1.0,5/28,5.70%,PLA2G12B;PLA2G2D;PLA2G5;CYP2C23;CYP2C68
prerank,GO_Cellular_Component_2026__Endoplasmic Reticulum Lumen (GO:0005788),0.26475412361606593,1.2422969301645541,0.06151645207439199,0.460934951592298,1.0,40/252,9.46%,APOE;GPC3;F2;C3;APOB;PRKAG3;FGG;SERPING1;CP;C4A;EBI3;SERPINC1;COL5A3;F5;SPP1;FOXRED2;SERPINA10;CST3;B2M;SELENOM;CTSZ;GAS6;CTSC;MSLN;CFP;SPON1;MZB1;COL9A1;BMP15;LGALS1;COL24A1;PRKAA1;COL16A1;TNC;WNT4;IL12B;COL14A1;CSF1;COL4A6;TIMP1
prerank,GO_Cellular_Component_2026__Late Endosome (GO:0005770),-0.23780247080402453,-1.1676873469535194,0.11290322580645161,0.4713974589080779,1.0,48/209,13.64%,MYO5A;SLC30A2;TMEM163;M6PR;SLC39A14;SLC29A3;NTRK1;CHID1;CTSL;STX7;LAMP2;VPS8;CHMP1A;SLC11A2;RAP1A;RNF128;CLCN7;HDAC6;OSBPL1A;SNF8;TMEM192;CHMP3;TMEM9;STEAP3;TMEM25;VPS35;VTI1B;MON1A;MTM1;VPS41;RNF13;CHMP1B;MAPKAP1;LAMTOR5;MARCHF8;VTA1;LAMP1;RILP;STARD3NL;RAB11A;KCNQ1;CHMP2B;RAB27A;MAPK1;LGMN;VPS39;ANXA8;VPS16
prerank,GO_Cellular_Component_2026__G Protein-Coupled Receptor Dimeric Complex (GO:0038037),-0.5258817645856549,-1.1655404336145594,0.2910284463894967,0.47177405548908313,1.0,3/6,17.26%,RAMP3;GABBR2;GABBR1
prerank,GO_Cellular_Component_2026__Multimeric Ribonuclease P Complex (GO:0030681),-0.459598213267983,-1.1632668269168012,0.2769556025369979,0.4725661124246755,1.0,2/10,2.60%,RPP40;POP1
