age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000043760,11.9357836010971,11.7236465720472,11.7416154438057,11.706375442851,11.969957749407,11.9667384295519,12.0170673218112
ENSMUSG00000104095,7.64176203741233,7.86329928252329,7.89754532450985,7.8271340031147,7.83457679819485,7.61682852541026,7.86463339260232
ENSMUSG00000089914,7.76177518808587,7.89345216998973,8.02979668675481,7.71259271705718,7.92528171852078,7.759134141792,7.70356729840884
ENSMUSG00000090142,7.724722103132,7.62992247562742,7.62783379095762,7.48452916047057,7.78392905671822,7.70894359269419,7.90218595106645
ENSMUSG00000099906,7.45409316933013,7.45630419594935,7.15534755650263,7.73335607627697,7.54990188187938,7.15534755650263,7.63082655947988
ENSMUSG00000041872,7.32803363963998,7.36834860309375,7.32304978962612,7.74344890730114,7.57367397133273,7.37361220162875,7.70356729840884
ENSMUSG00000041859,8.3819148679161,8.73073604168412,8.25420625731081,8.5656417272147,8.78411268246998,8.64132570449661,8.75027314339242
ENSMUSG00000025931,7.724722103132,7.88604021164237,8.05953644203947,8.05418085279908,7.79883426741798,7.98301155679339,7.90218595106645
ENSMUSG00000041809,7.52091002849842,7.59317728033614,7.70847218412654,7.64477733153368,7.5374470345106,7.26455790979345,7.63082655947988
ENSMUSG00000041779,8.88296340547913,9.01289832507716,9.12731305282499,8.86398175249422,8.56607769525153,8.53481581635095,8.78882016014297
ENSMUSG00000025933,8.55108729308362,8.32874682850184,8.33242585601925,8.52826684375174,8.35621670051198,8.49297309838136,8.46125730999132
