Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000030587,57.665358102410174,0.3948462397292446,0.39438790395529055,1.0011621446027057,0.316748424720655,0.8862980341220863,2200002D01Rik
ENSMUSG00000041886,52.46971249501072,0.5292849288152381,0.5288962737422238,1.0007348417682438,0.3169550181351227,0.8862980341220863,Macc1
ENSMUSG00000032470,373.1170895721347,-0.17625430543126733,0.17653818212414496,-0.9983919813296933,0.31808932041755356,0.8862980341220863,Mras
ENSMUSG00000103272,18.53962949881507,-0.6396222150195611,0.6392114113387906,-1.0006426726330027,0.3169995918783466,0.8862980341220863,Gm37914
ENSMUSG00000051832,42.030906526101326,-0.48180254594420985,0.48119171687355455,-1.0012694089470702,0.3166965781689437,0.8862980341220863,E230016K23Rik
ENSMUSG00000075139,11.352236313200029,1.0575892992776998,1.0594067213925915,0.9982844906699264,0.31814142604672957,0.8862980341220863,Or5d14
ENSMUSG00000051379,145.32491592504223,-0.2985128137182439,0.2986717156358268,-0.9994679713234826,0.3175680470824601,0.8862980341220863,Flrt3
ENSMUSG00000030083,832.6600951129609,-0.14755769591753443,0.1477258580863483,-0.998861660571871,0.31786171104488703,0.8862980341220863,Abtb1
ENSMUSG00000044502,1913.8327228392666,-0.12458812247840646,0.12458281207859447,-1.000042625461116,0.3172898800751395,0.8862980341220863,Bod1
ENSMUSG00000063450,4602.6148889311435,-0.12770191442432402,0.12791108120576672,-0.998364748546639,0.31810252086167345,0.8862980341220863,Syne2
ENSMUSG00000057335,197.6138289298219,0.2608112345828373,0.2607124229110063,1.0003790063807765,0.3171271257238928,0.8862980341220863,Cep170
ENSMUSG00000114220,30.475740200912778,0.5035513092927157,0.5041999763438597,0.9987134726664454,0.31793351226330024,0.8862980341220863,Gm10353
ENSMUSG00000038822,264.3804124443381,-0.21682061594374874,0.21711320583868626,-0.9986523625137989,0.3179631249501478,0.8862980341220863,Hace1
ENSMUSG00000070423,30.575010524807265,-0.5733947760195292,0.5730258253053058,-1.0006438640248487,0.3169990156853354,0.8862980341220863,Or51e1
ENSMUSG00000035325,4987.3971712510665,-0.11821259417973971,0.11803866167835445,-1.0014735214624784,0.3165979351336695,0.8862980341220863,Sec31a
ENSMUSG00000106414,10.076037190454318,0.8726530013155389,0.8711991774160673,1.0016687617908266,0.3165035986952751,0.8862980341220863,Gm43320
ENSMUSG00000102813,54.59397709140889,0.4610567511252886,0.4615801988544303,0.9988659658052039,0.317859625196807,0.8862980341220863,Gm37795
ENSMUSG00000032726,37.40059492645479,0.49883137247944537,0.49860050917479953,1.0004630226010558,0.3170864839105062,0.8862980341220863,Bmp8a
ENSMUSG00000030982,1780.3021339102256,-0.12244201118924622,0.122146837849026,-1.0024165450814622,0.31614245456720225,0.8862980341220863,Vps35l
ENSMUSG00000051391,2149.974856254856,-0.15173687618783857,0.15149704650445805,-1.0015830650756181,0.31654500345767533,0.8862980341220863,Ywhag
ENSMUSG00000107335,10.241909548708735,-1.1156647787822676,1.1161171011623712,-0.9995947357319115,0.3175066717811157,0.8862980341220863,Gm43372
ENSMUSG00000040327,999.9239071559256,-0.13374832497839492,0.1340100494495146,-0.9980469787736457,0.31825657873158875,0.8862980341220863,Cul9
ENSMUSG00000120309,19.315376990563283,0.6706446784923789,0.6716697603822207,0.9984738305186488,0.31804964812956527,0.8862980341220863,Gm56745
ENSMUSG00000103375,14.242283325245074,0.6794041695797194,0.6793551941303514,1.000072091079587,0.3172756212589478,0.8862980341220863,Gm37181
ENSMUSG00000106767,58.9014860424753,-0.4552088196139055,0.4554798460473878,-0.9994049650366877,0.31759855561903627,0.8862980341220863,Gm42727
ENSMUSG00000021012,2269.7979363746276,-0.12836591344898513,0.128550264707188,-0.9985659208199782,0.3180050158520602,0.8862980341220863,Zc3h14
ENSMUSG00000006315,2198.4487195336033,0.13910201541326364,0.138907181666602,1.0014026182399214,0.3166321987974666,0.8862980341220863,Tmem147
ENSMUSG00000001707,359.9976892655814,0.1788843416374981,0.17885807525445582,1.0001468560086253,0.3172394433718069,0.8862980341220863,Eef1e1
ENSMUSG00000139638,10.265070997711003,0.8225892142303683,0.823011658358025,0.9994867094246277,0.31755897419908763,0.8862980341220863,Gm70963
ENSMUSG00000086529,27.33535489929667,0.5028729016989324,0.5037863714151743,0.9981867915289651,0.3181887901305497,0.8862980341220863,Acss2os
ENSMUSG00000015176,583.9240778360993,0.15818571551306979,0.1578196519298607,1.0023195057062462,0.31618930473753537,0.8862980341220863,Nolc1
ENSMUSG00000020121,110.36372744156475,-0.32415242204711786,0.32347794444745426,-1.0020850806407087,0.3163025028980784,0.8862980341220863,Srgap1
ENSMUSG00000117042,24.336732585787104,0.570236996773907,0.5703893180073097,0.9997329521633841,0.317439760635961,0.8862980341220863,2700054A10Rik
ENSMUSG00000120462,20.71989311644834,-0.6951138793940213,0.695161330431969,-0.9999317409702316,0.3173435423641031,0.8862980341220863,Gm56602
ENSMUSG00000026304,960.9285638853963,-0.12605158171101213,0.1258319166376703,-1.0017457023560594,0.3164664275349077,0.8862980341220863,Rab17
ENSMUSG00000070661,642.162127073316,0.1690005450871718,0.16874005070329148,1.0015437614413092,0.3165639943782911,0.8862980341220863,Rnf186
ENSMUSG00000061798,10.200254920244825,-1.1071316964064906,1.109211614754865,-0.9981248678604632,0.31821881282539566,0.8862980341220863,Or4c106
ENSMUSG00000021118,97.50412717061617,0.30922033109318336,0.30917366881607444,1.0001509257799592,0.3172374741340155,0.8862980341220863,Plek2
ENSMUSG00000096981,9.36957575833045,0.8500449785168032,0.8489915536856192,1.001240795419708,0.3167104080611054,0.8862980341220863,Gm16845
ENSMUSG00000046031,13.402000578241045,0.8179926077073514,0.8193473426406467,0.998346568222301,0.3181113335414315,0.8862980341220863,Calhm6
ENSMUSG00000046909,360.0253992380514,-0.20026480611431208,0.19992857453717872,-1.0016817584875584,0.3164973195917997,0.8862980341220863,Tefm
ENSMUSG00000117871,25.733651855720606,-0.6244829902036998,0.6240151327760849,-1.0007497533361627,0.3169478071659967,0.8862980341220863,Gm50287
ENSMUSG00000029552,458.2912897984457,-0.16557313508355137,0.16558347444239105,-0.9999375580270042,0.3173407270652503,0.8862980341220863,Tes
ENSMUSG00000120113,880.7160901771218,-0.154380987097566,0.15479125120472176,-0.9973495652760559,0.3185948628787779,0.8863688884356866,Fam120aos
ENSMUSG00000023170,510.988423606372,0.16587927507608613,0.16628323385991836,0.9975706583613082,0.31848759501316426,0.8863688884356866,Gps2
ENSMUSG00000056900,30.10270065828423,0.6082940222259727,0.6099684386509979,0.997254913010371,0.3186407926071392,0.8863688884356866,Usp13
ENSMUSG00000106859,11.508949606400803,-0.8911078991261165,0.8931558919324485,-0.9977070152872184,0.3184214504348931,0.8863688884356866,Gm42737
ENSMUSG00000024976,1433.7528526338174,-0.14343278662628794,0.14378978657135047,-0.9975172092985521,0.3185135247590565,0.8863688884356866,Shoc2
ENSMUSG00000121359,15.060614358102487,1.0290481192629657,1.0318641429700524,0.9972709355914033,0.31863301739284944,0.8863688884356866,Gm66458
ENSMUSG00000029570,142.518070101381,0.2985221547548699,0.29934474231320146,0.9972520393978694,0.3186421870868087,0.8863688884356866,Lfng
ENSMUSG00000109780,12.638948273608156,-0.6951006160894492,0.6966847616934213,-0.9977261658484943,0.3184121615224875,0.8863688884356866,Gm45447
ENSMUSG00000107363,17.326957023553753,0.9831023479103737,0.9852887260400186,0.9977809772182898,0.3183855764412409,0.8863688884356866,Gm43373
ENSMUSG00000024900,11953.380581039886,-0.15459316523400118,0.1550566764297571,-0.9970106982399698,0.3187593171173032,0.8863792348730324,Cpt1a
ENSMUSG00000038181,772.5505070420706,-0.15021424652108262,0.1506535830774358,-0.9970837961674808,0.3187238375466701,0.8863792348730324,Chpf2
ENSMUSG00000026491,957.871099743217,0.1447898846752692,0.14520522382394382,0.9971396404500006,0.31869673412702304,0.8863792348730324,Ahctf1
ENSMUSG00000039831,1398.7615783846502,0.21144149124500797,0.21210710610609565,0.9968618926856946,0.3188315509192656,0.8864684158735503,Arhgap29
