age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000058407,9.2093898639426,9.19617584664242,9.48468078197964,9.2209875233654,9.15647195853594,9.36915637049667,9.19807228873156
ENSMUSG00000026083,8.90118811386055,8.88627903489529,9.05186105745695,8.92989368409163,8.93737439308564,8.84032466341134,8.92978875879241
ENSMUSG00000026082,7.89706869135495,8.05654968567983,8.22874273130769,8.25100185123106,8.02153684655647,8.27023412583327,8.05771672819787
ENSMUSG00000037138,6.63444998525458,6.60946100154009,6.70086042941679,6.74534221599107,6.68116156192013,6.56592788712833,6.57798293639837
ENSMUSG00000048814,6.27832254909066,6.1095640968792,6.19576325276139,6.50049643425819,6.43109560701524,6.23884363716956,6.51782741156439
ENSMUSG00000026080,6.1423831032765,6.37936277172053,6.77565488195948,6.80742910885768,6.71976207521421,6.30432163742136,6.37702106418026
ENSMUSG00000026078,8.75477819228488,8.90838869447711,8.81250571920143,8.67928677672598,8.86501318318938,8.6721329260378,8.65361897553616
ENSMUSG00000103046,6.41237309598603,6.62693166989654,6.41628787196481,6.58500152503309,6.64054242661682,6.54624181365724,6.451558564838
ENSMUSG00000026077,7.86502704357045,8.06560059765984,8.47441457243441,8.59901912494667,8.43877327450445,6.96748366928028,7.99249641048128
ENSMUSG00000073702,8.69653434698028,8.54269568994255,7.85035355697376,8.38872623534056,8.91565712814639,8.20056255139086,9.17625349154371
ENSMUSG00000003134,7.51575263716041,7.80159677320078,7.7246313733458,7.69772385992276,7.75954503346849,7.55561998571632,7.52168826534017
ENSMUSG00000003135,9.22868978011186,9.18420013248634,9.06282350419572,9.05934308448408,8.88345634594815,8.98807997334566,8.98480969051993
ENSMUSG00000048234,9.90310320302038,9.79026453610075,9.45186049549208,9.85300123087979,9.64425002959118,9.87203791502379,9.6833617556084
ENSMUSG00000026074,7.95886373667808,7.79049246483247,7.75366939977794,8.10234870817744,7.97875533719921,8.03029482541495,8.35444404917426
ENSMUSG00000026072,7.50712534820901,7.50323345044138,7.82347097638752,7.77976065783786,7.58896195112556,7.9049386088918,7.34730332031827
ENSMUSG00000070942,6.75158303126267,6.78280099294644,6.2813809527484,6.90644387791776,6.95924607199065,6.7381397443677,7.12576919617286
ENSMUSG00000026069,6.381956513616,6.5149623760166,6.70086042941679,6.87924969660087,6.58268453020338,6.30432163742136,6.451558564838
ENSMUSG00000026070,6.63444998525458,6.57319500533282,6.19576325276139,6.76129982241536,6.48571538741539,6.33388789287345,6.75638864589928
ENSMUSG00000026068,6.31534416305707,6.32577011304937,6.2813809527484,6.93286025264534,6.6543243276998,6.41358497166021,6.84303626953045
ENSMUSG00000026065,6.854088299879,6.5149623760166,6.61822692737999,6.98357329783629,6.62650187475651,6.16089320763214,6.41550742321071
ENSMUSG00000026062,9.61453593527377,9.61044608218755,9.43095702136063,9.21033958755875,9.45893192802007,9.5433008043454,9.07873460125915
ENSMUSG00000041945,8.52941007146275,8.30444818423838,8.21872951696283,7.99828895669483,8.15603269381688,8.28216378507854,7.9001430369069
ENSMUSG00000079588,6.34972957544785,6.64399836147153,6.70086042941679,6.77695731585274,6.51963768196761,6.52596592741934,6.63337529208759
ENSMUSG00000100832,6.59102538390503,6.42809948991227,6.2813809527484,6.91974569491361,6.64054242661682,6.38830600998021,6.75638864589928
