baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name
ENSMUSG00000076523,8.8166653996371,6.1580705149693,1.48077895466719,4.1586696620451,3.20106429692122e-05,0.0044225975068016,Igkv15-103
ENSMUSG00000094420,15.5939844140271,4.60302964488592,1.08748075714325,4.2327458344898,2.30855350545313e-05,0.00335639520412014,Igkv10-96
ENSMUSG00000096490,12.5037110332432,6.67272305136342,1.53254440665925,4.35401612009998,1.33665871254747e-05,0.00214268105286376,Igkv10-94
ENSMUSG00000098814,26.2298181357342,3.11400847682909,0.774976412255037,4.01819775103594,5.86449716342902e-05,0.00711284102298207,Igkv19-93
ENSMUSG00000076532,13.026379562827,6.73049891506725,1.44029325945816,4.67300591103179,2.96823220657292e-06,0.000656872414068753,Igkv4-91
ENSMUSG00000073028,9.60007770175127,6.29296952508729,1.58324525830664,3.97472816802744,7.04596852162732e-05,0.00815733957501548,Igkv4-71
ENSMUSG00000076547,13.5413828855034,3.72391522689974,0.965755134808451,3.8559621302333,0.000115275333987067,0.0117182531585959,Igkv4-70
ENSMUSG00000076549,17.5014080515671,7.15333207717178,1.5375811460487,4.6523281685357,3.28208202530742e-06,0.000707543320748816,Igkv4-68
ENSMUSG00000094006,16.7025219031784,6.10465284231383,1.38624970332866,4.40371805141262,1.06411223473968e-05,0.00178592313115001,Igkv4-59
ENSMUSG00000076556,25.4488937223435,7.68514298770932,1.34201903299228,5.72655290184212,1.02491811672783e-08,6.10241127262213e-06,Igkv4-57
ENSMUSG00000096833,286.602164033715,10.2065033667817,2.04384982372264,4.99376385109923,5.92137946790859e-07,0.000178404742595169,Igkv4-55
ENSMUSG00000076564,25.1981747194346,3.88589873731216,0.818332287012811,4.7485584999915,2.04871630507888e-06,0.000483323100387808,Igkv12-46
ENSMUSG00000096422,20.4618158484699,6.38299986259995,1.32481738036418,4.81802243630389,1.44988070331382e-06,0.000366234007553219,Igkv12-44
ENSMUSG00000076569,54.272508120739,5.88706485437866,0.896638459180838,6.56570638265621,5.17867713543524e-11,5.39596579690954e-08,Igkv5-39
ENSMUSG00000076577,50.0078081532398,4.42609579464591,0.778622980083524,5.68451729252984,1.31182649383432e-08,7.28996558473661e-06,Igkv8-30
ENSMUSG00000076583,26.6023411813827,5.9826372327469,1.25964178243876,4.74947506200062,2.03945343252745e-06,0.000483323100387808,Igkv8-24
ENSMUSG00000095630,19.5923231844924,4.01277644091205,0.872121948753807,4.6011643745992,4.20135704020529e-06,0.000841203380198481,Igkv6-23
ENSMUSG00000095794,22.6394231180974,7.51285224221285,1.39287225075426,5.39378413070154,6.89890946494094e-08,3.13674598163233e-05,Igkv6-17
ENSMUSG00000076596,15.5878459968576,6.99070580875435,1.55438343487117,4.49741399189176,6.87849720223243e-06,0.00124645347490019,Igkv3-10
ENSMUSG00000095351,232.139362192568,9.90198417288846,2.02976962670827,4.8783783354502,1.06961608883172e-06,0.000293932852015546,Igkv3-2
ENSMUSG00000076604,26.9018301371148,7.77447649374153,1.38947353599319,5.5952677703821,2.20281522323278e-08,1.13103685046923e-05,Igkj1
ENSMUSG00000076605,17.0888225612473,6.15162920360127,1.4992936317341,4.10301829701379,4.07794985934466e-05,0.00533912524254618,Igkj2
ENSMUSG00000076608,16.7643221468517,7.08811146071751,1.35910408805158,5.21528227531056,1.83537525101209e-07,6.74959248559695e-05,Igkj5
ENSMUSG00000076609,361.573593846711,6.31353230873036,0.813119034123549,7.76458555731097,8.19126242557505e-15,2.04838899476355e-11,Igkc
ENSMUSG00000053044,17.2045178878043,3.61540716027417,0.884926671447395,4.08554434726301,4.39736002440693e-05,0.00563921959642791,Cd8b1
ENSMUSG00000005364,310.526315859107,1.21164508121436,0.29613401999774,4.09154301563734,4.2851243983572e-05,0.00555223346267972,Il5ra
ENSMUSG00000107577,25.3734279640895,2.33195803266752,0.647643494937131,3.60068162638443,0.000317384026017104,0.0259373279039533,Gm44103
