Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000096356,12.310415557817446,-0.24179772332180333,0.7679791441316061,-0.31484933564858275,0.7528760508127974,0.9777180414270955,Or8b40
ENSMUSG00000060716,475.6032194942896,0.053149466854644715,0.1688177742784705,0.31483335852404326,0.7528881822972413,0.9777180414270955,Plekhh1
ENSMUSG00000022545,514.2034030570339,-0.05409113511323001,0.1720096596958799,-0.31446568296725513,0.7531673764399864,0.9777924701005423,Ercc4
ENSMUSG00000097793,42.87205279988357,-0.1383538553027143,0.4412321009428772,-0.31356253320432337,0.753853319469396,0.9777924701005423,Gm17259
ENSMUSG00000004038,32.32620704296204,0.24356009045017735,0.7759545762177039,0.3138844694200804,0.7536087863239226,0.9777924701005423,Gstm3
ENSMUSG00000122675,50.67977354321291,0.14270618301445753,0.45442473501749653,0.31403700550975283,0.7534929330864599,0.9777924701005423,Gm38963
ENSMUSG00000093497,13.964603705969793,0.22801647986774626,0.7260785213703662,0.31403832114107816,0.7534919338706861,0.9777924701005423,Gm20713
ENSMUSG00000050854,643.3483028111372,-0.05317934442734718,0.1690264746170113,-0.31462139021619906,0.7530491363210466,0.9777924701005423,Tmem125
ENSMUSG00000083836,35.8696224384612,-0.14943937993918083,0.47623471032816767,-0.31379354905946255,0.7536778442147603,0.9777924701005423,Ldha-ps2
ENSMUSG00000055523,15.157400091903613,-0.24715998442441475,0.7880282938325406,-0.31364354092206914,0.7537917860983905,0.9777924701005423,Gucy2g
ENSMUSG00000068794,19.35937222729702,-0.21744063098066005,0.6926945529630971,-0.3139055014227087,0.7535928119017514,0.9777924701005423,Col28a1
ENSMUSG00000033191,1070.2330200630283,0.05275769297286338,0.1679743005934056,0.3140819326914022,0.7534588113380001,0.9777924701005423,Tie1
ENSMUSG00000114069,9.631460813153353,0.34418980767997326,1.0953440346261574,0.3142298645899375,0.7533464619327334,0.9777924701005423,E130119H09Rik
ENSMUSG00000028458,234.02116756333334,0.10534585416652607,0.33590475730506053,0.31361822622492225,0.7538110149458582,0.9777924701005423,Tesk1
ENSMUSG00000063842,32.457275624494386,0.17730542377923875,0.565192535839206,0.31370800662817155,0.7537428191378626,0.9777924701005423,Or7e170
ENSMUSG00000030446,120.17777414689897,-0.0879458884489791,0.2796712733574612,-0.3144616441767019,0.7531704434717101,0.9777924701005423,Zfp273
ENSMUSG00000120701,9.655048717176813,0.2616002044426384,0.8316850753631352,0.3145423817163209,0.7531091326397685,0.9777924701005423,Gm56671
ENSMUSG00000040464,767.8593502997388,-0.05119830317845491,0.1632974026868254,-0.31352797004765537,0.7538795740799416,0.9777924701005423,Gtpbp10
ENSMUSG00000031740,114.0429233336201,-0.099028218997527,0.31532780062336585,-0.314048487960021,0.7534842122336707,0.9777924701005423,Mmp2
ENSMUSG00000089857,90.94202403939269,-0.12086537247841234,0.3849981771055786,-0.3139375188399067,0.7535684939378551,0.9777924701005423,Zfp882
ENSMUSG00000106550,11.732586652843926,0.26666255403973094,0.8478316932197638,0.31452298395102596,0.7531238628589678,0.9777924701005423,Gm43646
ENSMUSG00000028060,1440.5335363422723,-0.05260626309250665,0.16766703812680245,-0.3137543531527158,0.7537076157851004,0.9777924701005423,Khdc4
ENSMUSG00000110258,9.3985864954971,-0.27933816052930904,0.8894150436918907,-0.314069525257633,0.7534682346126549,0.9777924701005423,Gm45406
ENSMUSG00000111186,20.648231752449362,-0.19148586353579233,0.6106440253470541,-0.31358018024816187,0.7538399146616328,0.9777924701005423,Gm48135
ENSMUSG00000132778,9.041436773602452,0.27714893757008296,0.8837890767335201,0.3135917209957199,0.753831148275834,0.9777924701005423,Gm62689
ENSMUSG00000050107,131.53900786740246,0.09977416232513894,0.31840568757806054,0.3133554651114021,0.7540106152623202,0.9779112060078071,Haspin
ENSMUSG00000140143,42.4866752661736,0.14621054119600435,0.4668298108133509,0.3131988099501697,0.7541296225019374,0.9779118808603734,Gm73647
ENSMUSG00000057060,753.8329142558463,-0.06000863309564025,0.19155766167917684,-0.31326668205077307,0.7540780609472171,0.9779118808603734,Slc35f3
ENSMUSG00000050288,56.41883046036601,0.12140032946373099,0.38760455272028416,0.31320666543186826,0.7541236547382617,0.9779118808603734,Fzd2
